compilerNumber,chapter,date,type,title,participants,releaseStatus,pageCount,naid,sourceNote,researchNote,scheduleReferences,catalogUrl,pdfUrl
1.011,Greece,1991-12-12,Memcon,"Meeting with Prime Minister Constantine Mitsotakis of Greece, December 12, 1991 (3 of 3)",George H. W. Bush; Constantine Mitsotakis,Full,5,428082075,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with Prime Minister Constantine Mitsotakis of Greece, December 12, 1991 (3 of 3). Release status: Full. NAID 428082075.",PDF extent: 5 pages. Digital object: 1991-12-12--Mitsotakis-3.pdf. Catalog: https://catalog.archives.gov/id/428082075.,"[Presidential Daily Diary] 12/12/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 12/12/1991. Access restriction: Restricted - Possibly. NAID 415891716. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-12_12_91-12875-023_415891716.pdf. Catalog: https://catalog.archives.gov/id/415891716. - Catalog: https://catalog.archives.gov/id/415891716 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-12_12_91-12875-023_415891716.pdf || [Presidential Daily Backup] 12/12/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 12/12/1991. Access restriction: Restricted - Possibly. NAID 415891717. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-12_12_91-12875-024_415891717.pdf. Catalog: https://catalog.archives.gov/id/415891717. - Catalog: https://catalog.archives.gov/id/415891717 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-12_12_91-12875-024_415891717.pdf",https://catalog.archives.gov/id/428082075,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1991-12-12--Mitsotakis-3.pdf
1.012,Greece,1992-06-10,Telcon,"Telcon with Constantine Mitsotakis, Prime Minister of Greece, June 10, 1992",George H. W. Bush; Constantine Mitsotakis,Full,3,428082239,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with Constantine Mitsotakis, Prime Minister of Greece, June 10, 1992. Release status: Full. NAID 428082239.",PDF extent: 3 pages. Digital object: 1992-06-10--Mitsotakis.pdf. Catalog: https://catalog.archives.gov/id/428082239.,"[Presidential Daily Diary] 6/10/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/10/1992. Access restriction: Restricted - Possibly. NAID 415892082. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-06_10_92-12892-017_415892082.pdf. Catalog: https://catalog.archives.gov/id/415892082. - Catalog: https://catalog.archives.gov/id/415892082 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_10_92-12892-017_415892082.pdf || [Presidential Daily Backup] 6/10/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/10/1992. Access restriction: Restricted - Possibly. NAID 415892083. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-06_10_92-12892-018_415892083.pdf. Catalog: https://catalog.archives.gov/id/415892083. - Catalog: https://catalog.archives.gov/id/415892083 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_10_92-12892-018_415892083.pdf",https://catalog.archives.gov/id/428082239,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1992-06-10--Mitsotakis.pdf
1.013,Greece,1992-07-09,Memcon,"Meeting With Prime Minister Constantine Mitsotakis of Greece, July 9, 1992",George H. W. Bush; Constantine Mitsotakis,Full,5,428082291,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting With Prime Minister Constantine Mitsotakis of Greece, July 9, 1992. Release status: Full. NAID 428082291.",PDF extent: 5 pages. Digital object: 1992-07-09--Mitsotakis.pdf. Catalog: https://catalog.archives.gov/id/428082291.,"[Presidential Daily Diary] 7/9/1992 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 7/9/1992 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415892141. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-07_09_92-12895-013_415892141.pdf. Catalog: https://catalog.archives.gov/id/415892141. - Catalog: https://catalog.archives.gov/id/415892141 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-07_09_92-12895-013_415892141.pdf || [Presidential Daily Backup] 7/9/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 7/9/1992. Access restriction: Restricted - Possibly. NAID 415892142. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-07_09_92-12895-014_415892142.pdf. Catalog: https://catalog.archives.gov/id/415892142. - Catalog: https://catalog.archives.gov/id/415892142 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-07_09_92-12895-014_415892142.pdf",https://catalog.archives.gov/id/428082291,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1992-07-09--Mitsotakis.pdf
1.014,Greece,1992-11-17,Memcon,"Meeting with Prime Minister Mitsotakis of Greece, November 17, 1992",George H. W. Bush; Constantine Mitsotakis,Full,7,428082333,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with Prime Minister Mitsotakis of Greece, November 17, 1992. Release status: Full. NAID 428082333.",PDF extent: 7 pages. Digital object: 1992-11-17--Mitsotakis.pdf. Catalog: https://catalog.archives.gov/id/428082333.,"[Presidential Daily Diary] 11/17/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 11/17/1992. Access restriction: Restricted - Possibly. NAID 415892404. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-11_17_92-26863-003_415892404.pdf. Catalog: https://catalog.archives.gov/id/415892404. - Catalog: https://catalog.archives.gov/id/415892404 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-11_17_92-26863-003_415892404.pdf || [Presidential Daily Backup] 11/17/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/17/1992. Access restriction: Restricted - Possibly. NAID 415892405. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-11_17_92-26863-004_415892405.pdf. Catalog: https://catalog.archives.gov/id/415892405. - Catalog: https://catalog.archives.gov/id/415892405 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-11_17_92-26863-004_415892405.pdf",https://catalog.archives.gov/id/428082333,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1992-11-17--Mitsotakis.pdf
2.001,Cyprus,1989-10-04,Memcon,"Meeting with George Vassiliou, President of Cyprus",George H. W. Bush; George Vassiliou,Full,6,428080249,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with George Vassiliou, President of Cyprus. Release status: Full. NAID 428080249.",PDF extent: 6 pages. Digital object: 1989-10-04--Vassiliou.pdf. Catalog: https://catalog.archives.gov/id/428080249.,"[Presidential Daily Diary] 10/4/1989 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 10/4/1989. Access restriction: Restricted - Possibly. NAID 415890112. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-10_04_89-12807-011_415890112.pdf. Catalog: https://catalog.archives.gov/id/415890112. - Catalog: https://catalog.archives.gov/id/415890112 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-10_04_89-12807-011_415890112.pdf || [Presidential Daily Backup] 10/4/1989 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 10/4/1989. Access restriction: Restricted - Possibly. NAID 415890113. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-10_04_89-12807-012_415890113.pdf. Catalog: https://catalog.archives.gov/id/415890113. - Catalog: https://catalog.archives.gov/id/415890113 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-10_04_89-12807-012_415890113.pdf",https://catalog.archives.gov/id/428080249,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1989-10-04--Vassiliou.pdf
2.002,Cyprus,1990-08-25,Telcon,"Telephone Conversation with President George Vassiliou of Cyprus, August 25, 1990",George H. W. Bush; George Vassiliou,Full,3,428080971,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President George Vassiliou of Cyprus, August 25, 1990. Release status: Full. NAID 428080971.",PDF extent: 3 pages. Digital object: 1990-08-25--Vassiliou.pdf. Catalog: https://catalog.archives.gov/id/428080971.,"[Presidential Daily Diary] 8/25/1990 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/25/1990 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415890762. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_25_90-12834-037_415890762.pdf. Catalog: https://catalog.archives.gov/id/415890762. - Catalog: https://catalog.archives.gov/id/415890762 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_25_90-12834-037_415890762.pdf || [Presidential Daily Backup] 8/25/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/25/1990. Access restriction: Restricted - Possibly. NAID 415890763. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_25_90-12834-038_415890763.pdf. Catalog: https://catalog.archives.gov/id/415890763. - Catalog: https://catalog.archives.gov/id/415890763 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_25_90-12834-038_415890763.pdf",https://catalog.archives.gov/id/428080971,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-25--Vassiliou.pdf
2.003,Cyprus,1992-03-30,Memcon,"Meeting with George Vassiliou, President of Cyprus, March 30, 1992",George H. W. Bush; George Vassiliou,Partial,6,428082149,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with George Vassiliou, President of Cyprus, March 30, 1992. Release status: Partial. NAID 428082149.",PDF extent: 6 pages. Digital object: 1992-03-30--Vassiliou.pdf. Catalog: https://catalog.archives.gov/id/428082149.,"[Presidential Daily Diary] 3/30/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 3/30/1992. Access restriction: Restricted - Possibly. NAID 415891936. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-03_30_92-12885-015_415891936.pdf. Catalog: https://catalog.archives.gov/id/415891936. - Catalog: https://catalog.archives.gov/id/415891936 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-03_30_92-12885-015_415891936.pdf || [Presidential Daily Backup] 3/30/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 3/30/1992. Access restriction: Restricted - Possibly. NAID 415891937. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-03_30_92-12885-016_415891937.pdf. Catalog: https://catalog.archives.gov/id/415891937. - Catalog: https://catalog.archives.gov/id/415891937 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-03_30_92-12885-016_415891937.pdf",https://catalog.archives.gov/id/428082149,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1992-03-30--Vassiliou.pdf
3.001,Turkey,1989-02-24,Memcon,"President's Meeting with Prime Minister Turgut Ozal of Turkey, February 24, 1989",George H. W. Bush; Turgut Ozal,Full,5,428079863,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, President's Meeting with Prime Minister Turgut Ozal of Turkey, February 24, 1989. Release status: Full. NAID 428079863.",PDF extent: 5 pages. Digital object: 1989-02-24--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428079863.,"[Presidential Daily Diary] 2/24/1989 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 2/24/1989 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415889668. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-02_24_89-12791-015_415889668.pdf. Catalog: https://catalog.archives.gov/id/415889668. - Catalog: https://catalog.archives.gov/id/415889668 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-02_24_89-12791-015_415889668.pdf || [Presidential Daily Backup] 2/24/1989 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 2/24/1989. Access restriction: Restricted - Possibly. NAID 415889669. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-02_24_89-12791-016_415889669.pdf. Catalog: https://catalog.archives.gov/id/415889669. - Catalog: https://catalog.archives.gov/id/415889669 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-02_24_89-12791-016_415889669.pdf",https://catalog.archives.gov/id/428079863,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1989-02-24--Ozal.pdf
3.002,Turkey,1989-05-29,No Memcon,"Meeting with Prime Minister Turgut Ozal of Turkey, May 29, 1989 (no Memcon)",George H. W. Bush; Turgut Ozal,Marker / no memorandum listed,2,428082487,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Meeting with Prime Minister Turgut Ozal of Turkey, May 29, 1989 (no Memcon). Release status: Marker / no memorandum listed. NAID 428082487.",PDF extent: 2 pages. Digital object: 1989-05-29--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428082487.,"[Presidential Daily Diary] 5/29/1989 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/29/1989 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415889856. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-05_29_98-12798-009_415889856.pdf. Catalog: https://catalog.archives.gov/id/415889856. - Catalog: https://catalog.archives.gov/id/415889856 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_29_98-12798-009_415889856.pdf || [Presidential Daily Backup] 5/29/1989 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/29/1989. Access restriction: Restricted - Possibly. NAID 415889857. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-05_29_98-12798-010_415889857.pdf. Catalog: https://catalog.archives.gov/id/415889857. - Catalog: https://catalog.archives.gov/id/415889857 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_29_98-12798-010_415889857.pdf",https://catalog.archives.gov/id/428082487,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1989-05-29--Ozal.pdf
3.003,Turkey,1989-07-03,Telcon,"Telephone Call to Prime Minister Turgut Ozal of Turkey, July 3, 1989",George H. W. Bush; Turgut Ozal,Full,3,428080111,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to Prime Minister Turgut Ozal of Turkey, July 3, 1989. Release status: Full. NAID 428080111.",PDF extent: 3 pages. Digital object: 1989-07-03--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080111.,"[Presidential Daily Diary] 7/3/1989 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 7/3/1989 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415889926. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-07_03_89-12801-007_415889926.pdf. Catalog: https://catalog.archives.gov/id/415889926. - Catalog: https://catalog.archives.gov/id/415889926 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-07_03_89-12801-007_415889926.pdf || [Presidential Daily Backup] 7/3/1989 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 7/3/1989. Access restriction: Restricted - Possibly. NAID 415889927. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-07_03_89-12801-008_415889927.pdf. Catalog: https://catalog.archives.gov/id/415889927. - Catalog: https://catalog.archives.gov/id/415889927 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-07_03_89-12801-008_415889927.pdf",https://catalog.archives.gov/id/428080111,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-07-03--Ozal.pdf
3.004,Turkey,1989-08-01,Telcon,"Telephone Call to President Kenan Evren of Turkey, August 1, 1989",George H. W. Bush; Kenan Evren,Full,4,428080149,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Kenan Evren of Turkey, August 1, 1989. Release status: Full. NAID 428080149.",PDF extent: 4 pages. Digital object: 1989-08-01--Evren.pdf. Catalog: https://catalog.archives.gov/id/428080149.,"[Presidential Daily Diary] 8/1/1989 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/1/1989. Access restriction: Restricted - Possibly. NAID 415889984. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_01_89-12802-025_415889984.pdf. Catalog: https://catalog.archives.gov/id/415889984. - Catalog: https://catalog.archives.gov/id/415889984 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-08_01_89-12802-025_415889984.pdf || [Presidential Daily Backup] 8/1/1989 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/1/1989. Access restriction: Restricted - Possibly. NAID 415889985. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_01_89-12802-026_415889985.pdf. Catalog: https://catalog.archives.gov/id/415889985. - Catalog: https://catalog.archives.gov/id/415889985 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-08_01_89-12802-026_415889985.pdf",https://catalog.archives.gov/id/428080149,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-08-01--Evren.pdf
