reviewStatus,compilerDecision,compilerNotes,chapter,rowType,priority,candidateId,date,title,lane,reason,sourceNote,researchNote,catalogUrl,pdfUrl
,,,Turkey,Declassification follow-up,Marker / no memorandum listed,Doc 3.016,1990-08-16,"Telephone Call with Turgut Ozal, August 16, 1990",No Telcon,Confirm whether a memorandum/telcon exists; use schedule references as evidence of the meeting or call.,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call with Turgut Ozal, August 16, 1990. Release status: Marker / no memorandum listed. NAID 428080933.",PDF extent: 2 pages. Digital object: 1990-08-16--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080933.,https://catalog.archives.gov/id/428080933,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-16--Ozal.pdf
,,,Turkey,Declassification follow-up,Marker / no memorandum listed,Doc 3.027,1990-12-16,"Telephone Call from Turgut Ozal, December 16, 1990",No Telcon,Confirm whether a memorandum/telcon exists; use schedule references as evidence of the meeting or call.,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call from Turgut Ozal, December 16, 1990. Release status: Marker / no memorandum listed. NAID 428081251.",PDF extent: 2 pages. Digital object: 1990-12-16--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081251.,https://catalog.archives.gov/id/428081251,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-12-16--Ozal.pdf
,,,Turkey,Declassification follow-up,Marker / no memorandum listed,Doc 3.031,1991-01-16,"Telephone Call to Turgut Ozal, January 16, 1991",No Telcon,Confirm whether a memorandum/telcon exists; use schedule references as evidence of the meeting or call.,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to Turgut Ozal, January 16, 1991. Release status: Marker / no memorandum listed. NAID 428081335.",PDF extent: 2 pages. Digital object: 1991-01-16--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081335.,https://catalog.archives.gov/id/428081335,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-01-16--Ozal.pdf
,,,Turkey,Declassification follow-up,Marker / no memorandum listed,Doc 3.040,1991-03-27,"Telephone Call from Turgut Ozal, March 27, 1991",No Telcon,Confirm whether a memorandum/telcon exists; use schedule references as evidence of the meeting or call.,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call from Turgut Ozal, March 27, 1991. Release status: Marker / no memorandum listed. NAID 428081553.",PDF extent: 2 pages. Digital object: 1991-03-27--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081553.,https://catalog.archives.gov/id/428081553,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-03-27--Ozal.pdf
,,,Turkey,Declassification follow-up,Denied,Doc 3.043,1991-04-16,"Presidential Call to President Ozal, April 16, 1991 (2 of 2)",Telcon,Request denial review and capture agency/referral rationale.,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Presidential Call to President Ozal, April 16, 1991 (2 of 2). Release status: Denied. NAID 428081617.",PDF extent: 1 pages. Digital object: 1991-04-16--Ozal-2.pdf. Catalog: https://catalog.archives.gov/id/428081617.,https://catalog.archives.gov/id/428081617,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-04-16--Ozal-2.pdf
,,,Turkey,Declassification follow-up,Marker / no memorandum listed,Doc 3.046,1991-05-07,"Telephone Call to Turgut Ozal, May 7, 1991",No Telcon,Confirm whether a memorandum/telcon exists; use schedule references as evidence of the meeting or call.,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to Turgut Ozal, May 7, 1991. Release status: Marker / no memorandum listed. NAID 428081649.",PDF extent: 2 pages. Digital object: 1991-05-07--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081649.,https://catalog.archives.gov/id/428081649,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-05-07--Ozal.pdf
,,,Turkey,Declassification follow-up,Partial,Doc 3.049,1991-07-10,"Telephone Call with Turgut Ozal, President of Turkey on July 10, 1991",Telcon,Compare released text against source context and request full review of withheld passages if needed.,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call with Turgut Ozal, President of Turkey on July 10, 1991. Release status: Partial. NAID 428081761.",PDF extent: 5 pages. Digital object: 1991-07-10--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081761.,https://catalog.archives.gov/id/428081761,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-07-10--Ozal.pdf
,,,Turkey,Declassification follow-up,Partial,Doc 3.060,1992-05-11,"Telcon with Prime Minister Demirel of Turkey, May 11, 1992",Telcon,Compare released text against source context and request full review of withheld passages if needed.,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with Prime Minister Demirel of Turkey, May 11, 1992. Release status: Partial. NAID 428082217.",PDF extent: 4 pages. Digital object: 1992-05-11--Demirel.pdf. Catalog: https://catalog.archives.gov/id/428082217.,https://catalog.archives.gov/id/428082217,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1992-05-11--Demirel.pdf
,,,Turkey,Declassification follow-up,Partial,Doc 3.064,1992-08-01,"Telephone Conversation with Prime Minister Suleyman Demirel of Turkey, August 1, 1992",Telcon,Compare released text against source context and request full review of withheld passages if needed.,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with Prime Minister Suleyman Demirel of Turkey, August 1, 1992. Release status: Partial. NAID 428082337.",PDF extent: 4 pages. Digital object: 1992-08-01--Demirel.pdf. Catalog: https://catalog.archives.gov/id/428082337.,https://catalog.archives.gov/id/428082337,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1992-08-01--Demirel.pdf
,,,Turkey,Citation/data-quality issue,fix before citation,Scout 037,1991-02-05,"President's Daily Diary Entry, February 5, 1991",NARA Scout,Name/title spelling variant: Found Turgat Ozal in scopeAndContentNote; review against preferred form Turgut Ozal.,Verify diary text against the PDF before using this wording in notes or names.,,https://catalog.archives.gov/id/186342,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/1863/186342/content/arcmedia/media/images/40/21/40-2053a.gif
,,,Turkey,Citation/data-quality issue,fix before citation,Scout 037,1991-02-05,"President's Daily Diary Entry, February 5, 1991",NARA Scout,Name/title spelling variant: Found Mitterand in scopeAndContentNote; review against preferred form Mitterrand.,Verify diary text against the PDF before using this wording in notes or names.,,https://catalog.archives.gov/id/186342,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/1863/186342/content/arcmedia/media/images/40/21/40-2053a.gif
,,,Turkey,Citation/data-quality issue,fix before citation,Scout 039,1991-02-22,"President's Daily Diary Entry, February 22, 1991",NARA Scout,Name/title spelling variant: Found Mitterand in scopeAndContentNote; review against preferred form Mitterrand.,Verify diary text against the PDF before using this wording in notes or names.,,https://catalog.archives.gov/id/186359,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/59/1863/186359/content/arcmedia/media/images/40/23/40-2225a.gif
,,,Turkey,Citation/data-quality issue,fix before citation,Doc 3.002 / Schedule NAID 415889856,1989-05-29,[Presidential Daily Diary] 5/29/1989 [EMPTY],Schedule corroboration,"Filename/date mismatch: Item date is 1989-05-29, but digital object filename suggests 1998-05-29: 41-bpr-apts_sch-dd-05_29_98-12798-009_415889856.pdf.",Open the Catalog/PDF and verify the correct date before citation or selection.,,https://catalog.archives.gov/id/415889856,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_29_98-12798-009_415889856.pdf
,,,Turkey,Citation/data-quality issue,fix before citation,Doc 3.002 / Schedule NAID 415889857,1989-05-29,[Presidential Daily Backup] 5/29/1989,Schedule corroboration,"Filename/date mismatch: Item date is 1989-05-29, but digital object filename suggests 1998-05-29: 41-bpr-apts_sch-dd-05_29_98-12798-010_415889857.pdf.",Open the Catalog/PDF and verify the correct date before citation or selection.,,https://catalog.archives.gov/id/415889857,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_29_98-12798-010_415889857.pdf
,,,Turkey,Citation/data-quality issue,fix before citation,Doc 3.033 / Schedule NAID 186336,1991-01-30,"President's Daily Diary Entry, January 30, 1991",Schedule corroboration,Name/title spelling variant: Found Turgat Ozal in scopeAndContentNote; review against preferred form Turgut Ozal.,Verify diary text against the PDF before using this wording in notes or names.,,https://catalog.archives.gov/id/186336,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/1863/186336/content/arcmedia/media/images/40/20/40-1983a.gif
,,,Turkey,Citation/data-quality issue,fix before citation,Doc 3.033 / Schedule NAID 415891080,1991-01-30,[Presidential Daily Diary] 1/30/1991,Schedule corroboration,Name/title spelling variant: Found Turgat Ozal in scopeAndContentNote; review against preferred form Turgut Ozal.,Verify diary text against the PDF before using this wording in notes or names.,,https://catalog.archives.gov/id/415891080,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/1863/186336/content/arcmedia/media/images/40/20/40-1983a.gif
,,,Turkey,Citation/data-quality issue,fix before citation,Doc 3.034 / Schedule NAID 186342,1991-02-05,"President's Daily Diary Entry, February 5, 1991",Schedule corroboration,Name/title spelling variant: Found Turgat Ozal in scopeAndContentNote; review against preferred form Turgut Ozal.,Verify diary text against the PDF before using this wording in notes or names.,,https://catalog.archives.gov/id/186342,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/1863/186342/content/arcmedia/media/images/40/21/40-2053a.gif
,,,Turkey,Citation/data-quality issue,fix before citation,Doc 3.034 / Schedule NAID 186342,1991-02-05,"President's Daily Diary Entry, February 5, 1991",Schedule corroboration,Name/title spelling variant: Found Mitterand in scopeAndContentNote; review against preferred form Mitterrand.,Verify diary text against the PDF before using this wording in notes or names.,,https://catalog.archives.gov/id/186342,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/1863/186342/content/arcmedia/media/images/40/21/40-2053a.gif
,,,Turkey,Citation/data-quality issue,fix before citation,Doc 3.034 / Schedule NAID 415891092,1991-02-05,[Presidential Daily Diary] 2/5/1991,Schedule corroboration,Name/title spelling variant: Found Turgat Ozal in scopeAndContentNote; review against preferred form Turgut Ozal.,Verify diary text against the PDF before using this wording in notes or names.,,https://catalog.archives.gov/id/415891092,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/1863/186342/content/arcmedia/media/images/40/21/40-2053a.gif
,,,Turkey,Citation/data-quality issue,fix before citation,Doc 3.034 / Schedule NAID 415891092,1991-02-05,[Presidential Daily Diary] 2/5/1991,Schedule corroboration,Name/title spelling variant: Found Mitterand in scopeAndContentNote; review against preferred form Mitterrand.,Verify diary text against the PDF before using this wording in notes or names.,,https://catalog.archives.gov/id/415891092,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/1863/186342/content/arcmedia/media/images/40/21/40-2053a.gif
,,,Turkey,Citation/data-quality issue,fix before citation,Doc 3.036 / Schedule NAID 415891120,1991-02-19,[Presidential Daily Diary] 2/19/1991,Schedule corroboration,Name/title spelling variant: Found Mitterand in scopeAndContentNote; review against preferred form Mitterrand.,Verify diary text against the PDF before using this wording in notes or names.,,https://catalog.archives.gov/id/415891120,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/56/1863/186356/content/arcmedia/media/images/40/22/40-2184a.gif
,,,Turkey,Citation/data-quality issue,fix before citation,Doc 3.057,1992-01-12,"Telcon with President Turgut Ozal of Turkey, January 12, 1991",Selected chronology,"Filename/date mismatch: Item date is 1992-01-12, but digital object filename suggests 1991-01-12: 1991-01-12--Ozal.pdf.",Open the Catalog/PDF and verify the correct date before citation or selection.,,https://catalog.archives.gov/id/428082117,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-01-12--Ozal.pdf
,,,Turkey,Citation/data-quality issue,review,Scout 048,1989-01-01,Turkey 7/19/20 [OA 8325],NARA Scout,"Suspect date token in title: Title contains 7/19/20, which may be a truncated or miscoded Bush-era date.",Verify the title/date against the PDF and Catalog record before relying on this lead.,,https://catalog.archives.gov/id/323153443,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-spe/speechwriting_backup_chron_579003/41-bpr-speech-backup-chron-13764-009_323153443.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.001 / Schedule NAID 415889668,1989-02-24,[Presidential Daily Diary] 2/24/1989 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 2/24/1989 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415889668,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-02_24_89-12791-015_415889668.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.002 / Schedule NAID 415889856,1989-05-29,[Presidential Daily Diary] 5/29/1989 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 5/29/1989 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415889856,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_29_98-12798-009_415889856.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.003 / Schedule NAID 415889926,1989-07-03,[Presidential Daily Diary] 7/3/1989 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 7/3/1989 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415889926,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-07_03_89-12801-007_415889926.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.007 / Schedule NAID 415890220,1989-11-27,[Presidential Daily Diary] 11/27/1989 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 11/27/1989 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890220,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_27_89-12812-011_415890220.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.008 / Schedule NAID 415890324,1990-01-18,[Presidential Daily Diary] 1/18/1990 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 1/18/1990 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890324,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_18_90-12815-015_415890324.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.009 / Schedule NAID 415890324,1990-01-18,[Presidential Daily Diary] 1/18/1990 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 1/18/1990 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890324,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_18_90-12815-015_415890324.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.014 / Schedule NAID 415890728,1990-08-08,[Presidential Daily Diary] 8/8/1990 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 8/8/1990 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890728,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_08_90-12834-003_415890728.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.016 / Schedule NAID 415890744,1990-08-16,[Presidential Daily Diary] 8/16/1990 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 8/16/1990 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890744,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_16_90-12834-019_415890744.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.017 / Schedule NAID 415890752,1990-08-20,[Presidential Daily Diary] 8/20/1990 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 8/20/1990 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890752,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_20_90-12834-027_415890752.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.018 / Schedule NAID 415890772,1990-08-30,[Presidential Daily Diary] 8/30/1990 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 8/30/1990 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890772,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_30_90-12835-005_415890772.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.019 / Schedule NAID 415890786,1990-09-06,[Presidential Daily Diary] 9/6/1990 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 9/6/1990 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890786,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-09_06_90-12835-019_415890786.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.024 / Schedule NAID 415890938,1990-11-20,[Presidential Daily Diary] 11/20/1990 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 11/20/1990 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890938,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-11_20_90-12842-027_415890938.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.062 / Schedule NAID 415892114,1992-06-26,[Presidential Daily Diary] 6/26/1992 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 6/26/1992 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415892114,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_26_92-12894-003_415892114.pdf
,,,Turkey,Citation/data-quality issue,caveat,Doc 3.063 / Schedule NAID 415892141,1992-07-09,[Presidential Daily Diary] 7/9/1992 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 7/9/1992 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415892141,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-07_09_92-12895-013_415892141.pdf
,,,Regional,Selected chronology,Selected,Doc 4.001,1989-09-25,"President's Lunch for Allied Representatives, September 25, 1989",Memcon,George H. W. Bush; Manfred Woerner; George Papoulias; Mesut Yilmaz; NATO allied representatives,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, President's Lunch for Allied Representatives, September 25, 1989. Release status: Full. NAID 428080191.",PDF extent: 4 pages. Digital object: 1989-09-25--Allied-Representatives.pdf. Catalog: https://catalog.archives.gov/id/428080191.,https://catalog.archives.gov/id/428080191,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1989-09-25--Allied-Representatives.pdf
,,,Regional,Source lead,642 / High-value source pool,RS 001-001,,Presidential Meetings--Memorandum of Conversations 7/11/91-7/22/91,Requested source pool: Scowcroft Papers,Greece | Greek | Papandreou | Mitsotakis | Cyprus | Cypriot | Vassiliou | Denktash | Turkey | Turkish,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 7/11/91-7/22/91. Access restriction: Restricted - Possibly. NAID 366551676.","Query hit(s): Greece, Greek, Papandreou, Mitsotakis, Cyprus, Cypriot, Vassiliou, Denktash, Turkey, Turkish, Ozal, Yilmaz, PKK, Aegean, Eastern Mediterranean, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91109-001.pdf. Catalog: https://catalog.archives.gov/id/366551676.",https://catalog.archives.gov/id/366551676,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91109-001.pdf
,,,Regional,Source lead,587 / High-value source pool,RS 001-002,,Presidential Meetings--Memorandum of Conversations 7/9/92-12/22/92,Requested source pool: Scowcroft Papers,Greece | Greek | Papandreou | Mitsotakis | Cyprus | Cypriot | Vassiliou | Denktash | Clerides | Demirel,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 7/9/92-12/22/92. Access restriction: Restricted - Possibly. NAID 366551685.","Query hit(s): Greece, Greek, Papandreou, Mitsotakis, Cyprus, Cypriot, Vassiliou, Denktash, Clerides, Demirel, PKK, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91110-002.pdf. Catalog: https://catalog.archives.gov/id/366551685.",https://catalog.archives.gov/id/366551685,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91110-002.pdf
,,,Regional,Source lead,579 / High-value source pool,BC 005,1989-07-01,July 1989 [1],Blackwill Chronological Files,Greece | Greek | Cyprus | Cypriot | Vassiliou | Vassiliou + Cyprus | Denktash | Turkey,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Robert D. Blackwill Chronological Files, July 1989 [1]. Access restriction: Restricted - Possibly. NAID 453248090.","Query hit(s): Greece, Greek, Cyprus, Cypriot, Vassiliou, Vassiliou + Cyprus, Denktash, Turkey, Turkish, Ozal, Ozal + Turkey, Greece / Turkey / Cyprus, memorandum of conversation, telephone conversation. OCR status: First four pages OCR reviewed. PDF extent: 135 pages. Digital object: 41-bpr-nsc-blackwill_chron-30546-001.pdf. Catalog: https://catalog.archives.gov/id/453248090.",https://catalog.archives.gov/id/453248090,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/blackwill/chron_2554659/41-bpr-nsc-blackwill_chron-30546-001.pdf
,,,Regional,Source lead,567 / High-value source pool,RS 001-003,,Presidential Meetings--Memorandum of Conversations 3/3/92-4/28/92,Requested source pool: Scowcroft Papers,Greece | Greek | Mitsotakis | Cyprus | Cypriot | Vassiliou | Denktash | Turkish | Demirel | Eastern Mediterranean,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 3/3/92-4/28/92. Access restriction: Restricted - Possibly. NAID 366551682.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Cypriot, Vassiliou, Denktash, Turkish, Demirel, Eastern Mediterranean, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91109-007.pdf. Catalog: https://catalog.archives.gov/id/366551682.",https://catalog.archives.gov/id/366551682,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91109-007.pdf
,,,Regional,Source lead,564 / High-value source pool,RS 001-004,,Presidential Meetings--Memorandum of Conversations 2/1/92-2/27/92,Requested source pool: Scowcroft Papers,Greece | Greek | Mitsotakis | Cyprus | Denktash | Turkey | Turkish | Demirel | PKK | Aegean,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 2/1/92-2/27/92. Access restriction: Restricted - Possibly. NAID 366551681.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Denktash, Turkey, Turkish, Demirel, PKK, Aegean, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91109-006.pdf. Catalog: https://catalog.archives.gov/id/366551681.",https://catalog.archives.gov/id/366551681,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91109-006.pdf
,,,Regional,Source lead,562 / High-value source pool,RS 001-005,,Presidential Telephone Calls--Memorandum of Conversations 8/22/90-10/5/90,Requested source pool: Scowcroft Papers,Greece | Greek | Mitsotakis | Cyprus | Vassiliou | Turkey | Turkish | Ozal | Eastern Mediterranean | Greece / Turkey / Cyprus,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Telephone Calls--Memorandum of Conversations 8/22/90-10/5/90. Access restriction: Restricted - Possibly. NAID 366551694.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Vassiliou, Turkey, Turkish, Ozal, Eastern Mediterranean, Greece / Turkey / Cyprus, telcon, memorandum of conversation, telephone conversation. Digital object: 41-bpr-scow-pcor-telcon-91112-002.pdf. Catalog: https://catalog.archives.gov/id/366551694.",https://catalog.archives.gov/id/366551694,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-telcon-91112-002.pdf
